ID   trial   item_condition   run   bin   phase   CS_ID   CS_SIDE   CS_ALL   congr_ID   congr_SIDE   CS_pupil   CS_DW_L   CS_DW_R   CS_DW_congr   ANT_DW_L   ANT_DW_R   ANT_DW_congr   US_RT   US_ACC
14   122   41   03   bin05    test    deval    CSpL   deval_L   congr   congr   1.577215e-01   0   0   0   0   0   0   NaN   0
14   123   41   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -5.436674e-01   0   0   0   8.730964e-01   0   4.365482e-01   NaN   0
14   124   42   03   bin05    test    val    CSpL   val_L   congr   congr   -2.585766e-01   0   0   0   0   0   0   2.186396e-01   1
14   125   42   03   bin05    test    deval    CSpR   deval_R   congr   congr   -4.087983e-02   0   0   0   0   0   0   -9.383726e-01   0
14   126   42   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -2.150606e-01   0   0   0   0   0   0   9.415346e-01   1
14   127   43   03   bin05    test    val    CSpR   val_R   congr   congr   -1.006106e-01   0   0   0   0   0   0   NaN   0
14   128   43   03   bin05    test    deval    CSpL   deval_L   congr   congr   3.111913e-01   0   0   0   0   4.010417e-01   0   -3.952719e-01   0
14   129   44   03   bin05    test    val    CSpR   val_R   congr   congr   -2.068318e-02   0   0   0   0   0   0   4.209823e-01   0
14   130   43   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -2.101410e-01   0   0   0   0   0   0   1.040200e+00   0
14   131   44   03   bin05    test    deval    CSpR   deval_R   congr   congr   -2.564868e-02   0   0   0   0   0   0   NaN   0
14   132   45   03   bin05    test    val    CSpL   val_L   congr   congr   -8.624369e-02   0   0   0   0   0   0   -5.762837e-01   1
14   133   46   03   bin05    test    val    CSpL   val_L   incongr   incongr   -9.050728e-02   0   0   0   0   0   0   NaN   0
14   134   45   03   bin05    test    deval    CSpL   deval_L   congr   congr   1.616970e-01   0   0   0   0   9.137056e-01   0   -5.702122e-01   0
14   135   44   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -3.790720e-01   0   0   0   0   0   0   NaN   0
14   136   46   03   bin05    test    deval    CSpL   deval_L   congr   incongr   -6.136589e-02   0   0   0   0   0   0   -2.483326e-01   0
14   137   47   03   bin05    test    deval    CSpR   deval_R   incongr   incongr   -1.399535e-01   0   0   0   0   0   0   NaN   0
14   138   47   03   bin05    test    val    CSpL   val_L   incongr   congr   -4.119846e-02   0   0   0   4.693878e-01   0   4.693878e-01   -5.484394e-02   1
14   139   48   03   bin05    test    deval    CSpL   deval_L   incongr   incongr   1.952094e-01   0   0   0   NaN   NaN   NaN   NaN   0
14   140   45   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -1.804999e-01   0   0   0   4.536082e-01   3.969072e-01   4.252577e-01   NaN   0
14   141   46   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -2.919225e-01   0   0   0   8.402062e-01   0   4.201031e-01   NaN   0
14   142   47   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   6.646519e-02   0   0   0   0   0   0   NaN   1
14   143   48   03   bin05    test    val    CSpR   val_R   congr   incongr   -1.154398e-01   0   0   0   0   7.614213e-01   7.614213e-01   NaN   0
14   144   49   03   bin05    test    deval    CSpR   deval_R   congr   congr   -1.687189e-02   0   0   0   0   5.306122e-01   5.306122e-01   1.186822e-01   1
14   145   48   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -7.088178e-02   0   0   0   6.852792e-01   0   3.426396e-01   -2.607688e-01   0
14   146   50   03   bin05    test    deval    CSpL   deval_L   congr   congr   1.570611e-01   0   0   0   0   0   0   -4.968990e-01   0
14   147   49   03   bin05    test    val    CSpR   val_R   congr   congr   1.072703e-01   0   0   0   2.857143e-01   0   0   6.165302e-01   0
14   148   50   03   bin05    test    val    CSpL   val_L   congr   congr   2.457745e-01   0   0   0   0   0   0   5.248749e-01   1
14   149   51   03   bin06    test    val    CSpL   val_L   congr   congr   1.856260e-01   0   0   0   0   5.538462e-01   0   1.266549e+00   0
14   150   49   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -2.252874e-01   0   0   0   0   0   0   NaN   1
14   151   52   03   bin06    test    val    CSpR   val_R   congr   congr   1.790810e-01   0   0   0   0   1.948718e-01   1.948718e-01   -4.090046e-01   1
14   152   50   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -1.691697e-01   0   0   0   3.367347e-01   0   1.683673e-01   NaN   0
14   153   51   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   -2.660694e-01   0   0   0   1.887755e-01   0   9.438776e-02   NaN   1
14   154   51   03   bin06    test    deval    CSpR   deval_R   congr   congr   -3.741062e-02   0   0   0   0   7.473684e-01   7.473684e-01   8.472922e-01   1
14   155   52   03   bin06    test    CSmi    CSmi   CSmi   incongr   incongr   -2.615876e-01   0   0   0   0   0   0   1.151900e-01   1
14   156   52   03   bin06    test    deval    CSpR   deval_R   congr   congr   -1.983643e-01   0   0   0   0   2.910053e-01   2.910053e-01   6.864213e-01   1
14   157   53   03   bin06    test    deval    CSpR   deval_R   congr   incongr   1.647453e-01   0   0   0   1.421053e-01   0   0   1.452107e+00   0
14   158   53   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   -4.630481e-01   0   0   0   0   0   0   NaN   1
14   159   54   03   bin06    test    deval    CSpL   deval_L   congr   congr   1.255137e-01   0   0   0   0   0   0   -2.093265e-01   1
14   160   55   03   bin06    test    deval    CSpR   deval_R   incongr   congr   -4.098374e-02   0   0   0   3.096447e-01   0   0   -2.357925e-02   0
14   161   56   03   bin06    test    deval    CSpR   deval_R   congr   congr   7.113825e-03   0   0   0   0   0   0   -1.276005e-02   0
14   162   54   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   6.898424e-02   0   0   0   0   0   0   NaN   1
14   163   55   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   7.198985e-02   0   0   0   0   0   0   NaN   0
14   164   56   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   -8.278008e-02   0   0   0   0   0   0   NaN   1
14   165   53   03   bin06    test    val    CSpL   val_L   congr   congr   -2.466327e-01   0   0   0   0   0   0   -1.376688e-01   1
14   166   54   03   bin06    test    val    CSpR   val_R   incongr   congr   2.140241e-01   0   0   0   0   0   0   -6.452055e-01   0
14   167   55   03   bin06    test    val    CSpR   val_R   congr   congr   -2.700809e-01   0   0   0   0   0   0   -4.648519e-01   0
14   168   57   03   bin06    test    deval    CSpL   deval_L   congr   congr   2.046539e-02   0   0   0   0   6.666667e-01   0   -4.776066e-01   0
14   169   57   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   -5.009324e-02   0   0   0   0   0   0   NaN   0
14   170   58   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   2.328416e-01   0   0   0   0   0   0   NaN   1
14   171   56   03   bin06    test    val    CSpL   val_L   congr   incongr   8.840149e-02   0   0   0   0   0   0   -3.204438e-01   0
14   172   57   03   bin06    test    val    CSpL   val_L   congr   congr   6.754332e-03   1.360759e-01   0   1.360759e-01   1   0   1   -5.854152e-01   1
14   173   58   03   bin06    test    deval    CSpL   deval_L   congr   congr   3.999602e-01   0   0   0   0   4.717949e-01   0   NaN   0
14   174   59   03   bin06    test    deval    CSpR   deval_R   congr   congr   -1.600110e-01   0   0   0   0   5.685279e-01   5.685279e-01   -1.583590e-01   1
14   175   58   03   bin06    test    val    CSpR   val_R   congr   congr   7.187020e-02   0   0   0   0   0   0   2.333261e-01   0
14   176   59   03   bin06    test    val    CSpR   val_R   incongr   incongr   -2.518573e-01   0   0   0   0   0   0   NaN   0
14   177   59   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   -2.266903e-01   0   0   0   0   0   0   NaN   1
14   178   60   03   bin06    test    deval    CSpL   deval_L   incongr   congr   3.826855e-01   0   0   0   0   1.785714e-01   0   9.886717e-01   0
14   179   60   03   bin06    test    val    CSpR   val_R   congr   congr   5.281769e-01   0   0   0   0   0   0   NaN   0
14   180   60   03   bin06    test    CSmi    CSmi   CSmi   incongr   incongr   -1.898841e-01   0   0   0   0   0   0   NaN   0
15   1   1   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   -2.010759e-02   0   0   0   0   0   0   -4.809713e-01   1
15   2   2   01   bin01    acquisition    deval    CSpR   deval_R   congr   congr   -1.784060e-02   0   0   0   0   5.206186e-01   5.206186e-01   -1.024297e+00   1
15   3   3   01   bin01    acquisition    deval    CSpR   deval_R   congr   congr   4.818716e-02   0   0   0   0   8.680203e-01   8.680203e-01   -1.116860e+00   1
15   4   1   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -3.203557e-01   0   0   0   0   0   0   NaN   1
15   5   1   01   bin01    acquisition    val    CSpL   val_L   congr   congr   1.437573e-01   0   0   0   0   0   0   6.336101e-02   1
15   6   2   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -3.219979e-01   0   0   0   0   0   0   NaN   1
15   7   2   01   bin01    acquisition    val    CSpR   val_R   congr   congr   1.801634e-01   0   0   0   0   8.883249e-01   8.883249e-01   -4.369505e-01   1
15   8   3   01   bin01    acquisition    val    CSpR   val_R   congr   congr   3.097030e-01   0   2.792208e-01   2.792208e-01   0   1   1   -5.589088e-01   1
15   9   3   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.173178e-02   0   0   0   0   0   0   NaN   1
15   10   4   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.990989e-01   0   0   0   0   0   0   NaN   1
15   11   4   01   bin01    acquisition    val    CSpR   val_R   congr   incongr   -1.355043e-01   0   0   0   0   9.242424e-01   9.242424e-01   -1.033409e+00   0
15   12   5   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.993051e-01   0   0   0   0   0   0   NaN   1
15   13   5   01   bin01    acquisition    val    CSpR   val_R   congr   congr   1.417836e-02   0   0   0   0   1.933702e-01   1.933702e-01   -8.675347e-02   1
15   14   6   01   bin01    acquisition    val    CSpL   val_L   congr   incongr   7.990863e-02   0   0   0   0   0   0   1.823224e-01   1
15   15   4   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   -1.537342e-01   0   0   0   3.387097e-01   1.666667e-01   3.387097e-01   1.867877e-01   1
15   16   5   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   -2.651821e-01   0   0   0   9.543147e-01   0   9.543147e-01   -1.642615e-01   1
15   17   6   01   bin01    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -2.627246e-01   0   0   0   0   0   0   2.836699e-01   1
15   18   7   01   bin01    acquisition    val    CSpL   val_L   incongr   congr   2.109315e-01   0   0   0   0   9.081633e-01   0   5.481429e-01   1
15   19   6   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   -1.208053e-01   0   0   0   0   0   0   3.206465e-01   1
15   20   7   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.661594e-01   0   0   0   4.948454e-01   0   2.474227e-01   NaN   1
15   21   7   01   bin01    acquisition    deval    CSpR   deval_R   congr   congr   -2.081971e-01   0   0   0   2.566845e-01   1.283422e-01   1.283422e-01   4.170960e-01   1
15   22   8   01   bin01    acquisition    deval    CSpL   deval_L   incongr   incongr   -3.778390e-02   0   0   0   9.473684e-02   8.000000e-01   9.473684e-02   NaN   1
15   23   8   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -5.043175e-01   0   0   0   0   0   0   NaN   1
15   24   9   01   bin01    acquisition    deval    CSpR   deval_R   incongr   incongr   -2.058287e-01   0   1.794872e-01   1.794872e-01   0   1   1   NaN   1
15   25   10   01   bin01    acquisition    deval    CSpL   deval_L   incongr   congr   1.909375e-01   0   0   0   0   2.192513e-01   0   4.678643e-01   1
15   26   9   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.725857e-01   0   0   0   0   6.010929e-01   3.005464e-01   NaN   1
15   27   10   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   3.026390e-01   0   0   0   0   0   0   NaN   1
15   28   11   01   bin02    acquisition    deval    CSpR   deval_R   congr   congr   4.025799e-01   0   1.079365e-01   1.079365e-01   0   7.807487e-01   7.807487e-01   2.070407e-02   1
15   29   11   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.605025e-02   0   0   0   0   0   0   NaN   1
15   30   12   01   bin02    acquisition    deval    CSpL   deval_L   congr   incongr   -5.152757e-01   0   0   0   3.085106e-01   3.191489e-01   3.085106e-01   7.627655e-02   1
15   31   12   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -1.521332e-01   0   0   0   0   0   0   NaN   1
15   32   13   01   bin02    acquisition    deval    CSpR   deval_R   congr   congr   3.608397e-01   0   4.841772e-01   4.841772e-01   0   9.576720e-01   9.576720e-01   1.591654e-01   1
15   33   8   01   bin01    acquisition    val    CSpL   val_L   congr   congr   2.674003e-01   0   0   0   5.159574e-01   0   5.159574e-01   -5.556740e-02   1
15   34   9   01   bin01    acquisition    val    CSpL   val_L   congr   congr   8.876681e-02   1.833333e-01   0   1.833333e-01   8.457447e-01   0   8.457447e-01   -3.783001e-01   1
15   35   10   01   bin01    acquisition    val    CSpR   val_R   congr   congr   1.527475e-01   0   2.025316e-01   2.025316e-01   0   7.860963e-01   7.860963e-01   -1.379063e-01   1
15   36   11   01   bin02    acquisition    val    CSpR   val_R   congr   congr   1.632504e-01   0   4.327485e-01   4.327485e-01   0   1   1   -4.134388e-01   1
15   37   12   01   bin02    acquisition    val    CSpR   val_R   congr   congr   1.735730e-01   0   0   0   0   9.358289e-01   9.358289e-01   -4.085780e-01   1
15   38   13   01   bin02    acquisition    val    CSpL   val_L   congr   congr   -4.131185e-03   0   0   0   8.883249e-01   0   8.883249e-01   4.925352e-02   1
15   39   14   01   bin02    acquisition    deval    CSpL   deval_L   congr   congr   3.130573e-02   0   0   0   3.425414e-01   1.712707e-01   3.425414e-01   2.459604e-02   1
15   40   13   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -6.238824e-01   0   0   0   0   1.657754e-01   8.288770e-02   NaN   1
15   41   14   01   bin02    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -4.138094e-01   0   0   0   0   0   0   4.565172e-01   1
15   42   14   01   bin02    acquisition    val    CSpR   val_R   incongr   incongr   3.607376e-01   0   2.373418e-01   2.373418e-01   0   8.835979e-01   8.835979e-01   NaN   1
15   43   15   01   bin02    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -2.444840e-01   0   0   0   0   0   0   2.315880e-01   1
15   44   15   01   bin02    acquisition    val    CSpR   val_R   incongr   congr   2.272332e-01   0   0   0   0   0   0   -9.732678e-02   1
15   45   15   01   bin02    acquisition    deval    CSpR   deval_R   congr   congr   -6.176284e-02   0   0   0   8.695652e-02   1.141304e-01   1.141304e-01   -1.733638e-02   1
15   46   16   01   bin02    acquisition    val    CSpL   val_L   incongr   incongr   1.672304e-02   0   0   0   0   0   0   NaN   1
15   47   16   01   bin02    acquisition    deval    CSpL   deval_L   congr   congr   2.954116e-01   0   0   0   0   1.348315e-01   0   2.491914e-01   1
15   48   16   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.579673e-01   0   0   0   1   0   5.000000e-01   NaN   1
15   49   17   01   bin02    acquisition    deval    CSpR   deval_R   congr   congr   -1.923776e-01   0   0   0   0   8.629442e-01   8.629442e-01   1.495326e-02   1
15   50   17   01   bin02    acquisition    CSmi    CSmi   CSmi   incongr   incongr   3.585306e-01   0   0   0   0   0   0   4.122848e-01   1
15   51   18   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.354940e-02   0   0   0   0   8.375635e-01   4.187817e-01   NaN   1
15   52   17   01   bin02    acquisition    val    CSpL   val_L   congr   congr   6.717283e-02   0   0   0   4.843750e-01   0   4.843750e-01   -1.995091e-01   1
15   53   18   01   bin02    acquisition    deval    CSpL   deval_L   congr   congr   2.825049e-01   0   0   0   0   6.011236e-01   0   2.629985e-01   1
15   54   19   01   bin02    acquisition    CSmi    CSmi   CSmi   incongr   incongr   1.987469e-01   0   0   0   0   0   0   1.881432e-01   1
15   55   20   01   bin02    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -1.454427e-01   0   0   0   0   7.340426e-01   3.670213e-01   5.188192e-01   1
15   56   18   01   bin02    acquisition    val    CSpL   val_L   congr   congr   6.074991e-01   0   0   0   0   0   0   -1.517419e-01   1
15   57   19   01   bin02    acquisition    deval    CSpR   deval_R   incongr   congr   -2.176270e-02   0   0   0   0   3.597884e-01   3.597884e-01   -2.645509e-01   1
15   58   19   01   bin02    acquisition    val    CSpL   val_L   congr   congr   2.086040e-01   0   0   0   5.319149e-01   0   5.319149e-01   1.002580e-01   1
15   59   20   01   bin02    acquisition    deval    CSpR   deval_R   congr   incongr   2.337076e-01   0   0   0   0   8.989899e-01   8.989899e-01   4.515234e-01   1
15   60   20   01   bin02    acquisition    val    CSpR   val_R   congr   congr   1.447255e-01   0   0   0   0   7.614213e-01   7.614213e-01   1.048925e+00   1
15   61   21   02   bin03    acquisition    val    CSpR   val_R   congr   congr   2.400529e-01   0   0   0   0   7.563452e-01   7.563452e-01   -1.145748e-01   1
15   62   21   02   bin03    acquisition    deval    CSpL   deval_L   congr   incongr   -2.338441e-02   0   0   0   5.508021e-01   0   5.508021e-01   4.309794e-01   1
15   63   21   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -5.939671e-03   0   0   0   0   0   0   NaN   1
15   64   22   02   bin03    acquisition    deval    CSpL   deval_L   incongr   incongr   1.257998e-02   0   0   0   0   8.526316e-01   0   NaN   1
15   65   22   02   bin03    acquisition    val    CSpL   val_L   congr   congr   3.384932e-02   0   0   0   8.984772e-01   0   8.984772e-01   -3.353934e-02   1
15   66   23   02   bin03    acquisition    deval    CSpL   deval_L   congr   congr   -1.363138e-02   0   0   0   0   3.826531e-01   0   4.210281e-01   1
15   67   23   02   bin03    acquisition    val    CSpR   val_R   congr   congr   7.485525e-03   0   0   0   0   0   0   1.057281e-01   1
15   68   22   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -4.946011e-01   0   0   0   0   0   0   NaN   1
15   69   24   02   bin03    acquisition    deval    CSpL   deval_L   congr   congr   7.182422e-02   0   0   0   0   6.701571e-01   0   1.831125e-01   1
15   70   24   02   bin03    acquisition    val    CSpL   val_L   congr   congr   3.267217e-01   0   0   0   1   0   1   -1.006263e-01   1
15   71   23   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -3.043328e-01   0   0   0   0   0   0   NaN   1
15   72   24   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.793830e-01   0   0   0   0   0   0   NaN   1
15   73   25   02   bin03    acquisition    deval    CSpL   deval_L   congr   congr   -7.943486e-02   6.020067e-01   0   6.020067e-01   1   0   1   -2.322940e-01   1
15   74   26   02   bin03    acquisition    deval    CSpR   deval_R   congr   congr   1.120420e-01   0   2.730159e-01   2.730159e-01   0   1   1   -2.815895e-01   1
15   75   27   02   bin03    acquisition    deval    CSpL   deval_L   congr   congr   -7.939055e-02   0   0   0   8.043478e-01   0   8.043478e-01   -1.453357e-01   1
15   76   25   02   bin03    acquisition    val    CSpR   val_R   incongr   incongr   3.302469e-01   0   0   0   0   1   1   NaN   1
15   77   26   02   bin03    acquisition    val    CSpL   val_L   congr   congr   -9.612777e-02   2.320000e-01   0   2.320000e-01   1   0   1   -3.633847e-01   1
15   78   25   02   bin03    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -3.187101e-01   0   0   0   0   0   0   4.788889e-02   1
15   79   26   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   3.757678e-01   0   0   0   0   0   0   NaN   1
15   80   27   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.681007e-01   0   0   0   0   0   0   NaN   1
15   81   28   02   bin03    acquisition    deval    CSpR   deval_R   incongr   incongr   9.662288e-02   0   0   0   0   6.507937e-01   6.507937e-01   NaN   1
15   82   27   02   bin03    acquisition    val    CSpR   val_R   incongr   congr   2.883672e-02   0   0   0   0   1   1   -5.685040e-02   1
15   83   28   02   bin03    acquisition    val    CSpL   val_L   congr   congr   -7.348772e-02   0   0   0   9.585492e-01   0   9.585492e-01   -1.785475e-01   1
15   84   29   02   bin03    acquisition    deval    CSpR   deval_R   congr   congr   5.105097e-02   0   0   0   0   0   0   -3.799476e-01   1
15   85   29   02   bin03    acquisition    val    CSpR   val_R   congr   congr   3.968566e-01   0   0   0   0   3.807107e-01   3.807107e-01   -1.594060e-02   1
15   86   30   02   bin03    acquisition    deval    CSpR   deval_R   congr   congr   6.214215e-01   0   0   0   0   9.644670e-01   9.644670e-01   1.280665e+00   1
15   87   30   02   bin03    acquisition    val    CSpR   val_R   congr   congr   1.048375e-01   0   0   0   0   7.883598e-01   7.883598e-01   -2.707187e-01   1
15   88   28   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -5.329201e-01   0   0   0   0   0   0   NaN   1
15   89   31   02   bin04    acquisition    deval    CSpR   deval_R   congr   incongr   1.227568e-01   0   7.025316e-01   7.025316e-01   0   1   1   6.756542e-02   1
15   90   32   02   bin04    acquisition    deval    CSpL   deval_L   incongr   congr   1.582913e-01   4.039409e-01   0   4.039409e-01   1   0   1   -2.003066e-01   1
15   91   29   02   bin03    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -1.261369e-01   0   0   0   0   0   0   5.419543e-01   1
15   92   30   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.802109e-01   0   0   0   0   0   0   NaN   1
15   93   33   02   bin04    acquisition    deval    CSpL   deval_L   congr   congr   -1.333359e-01   0   0   0   6.755319e-01   0   6.755319e-01   3.319243e-01   1
15   94   31   02   bin04    acquisition    val    CSpL   val_L   congr   congr   3.990102e-03   0   0   0   9.365079e-01   0   9.365079e-01   -2.687377e-01   1
15   95   34   02   bin04    acquisition    deval    CSpR   deval_R   congr   congr   1.539725e-01   0   0   0   0   9.222798e-01   9.222798e-01   -1.789849e-01   1
15   96   31   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.834453e-01   0   0   0   0   0   0   NaN   1
15   97   32   02   bin04    acquisition    val    CSpL   val_L   congr   incongr   1.482365e-01   0   0   0   1   0   1   5.257260e-01   1
15   98   32   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   -5.755232e-02   0   0   0   0   0   0   NaN   1
15   99   33   02   bin04    acquisition    CSmi    CSmi   CSmi   incongr   incongr   2.517966e-01   0   0   0   0   0   0   4.767870e-01   1
15   100   34   02   bin04    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -1.408997e-02   0   0   0   0   0   0   7.048443e-01   1
15   101   33   02   bin04    acquisition    val    CSpL   val_L   congr   congr   -7.473322e-02   0   0   0   8.826531e-01   0   8.826531e-01   -2.325389e-01   1
15   102   35   02   bin04    acquisition    CSmi    CSmi   CSmi   incongr   incongr   1.451153e-01   0   0   0   0   0   0   5.876646e-01   1
15   103   36   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   -1.521725e-01   0   0   0   0   0   0   NaN   1
15   104   35   02   bin04    acquisition    deval    CSpR   deval_R   congr   congr   -9.710718e-02   0   0   0   0   8.923077e-01   8.923077e-01   1.105012e-01   1
15   105   37   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   1.641721e-02   0   0   0   0   2.340426e-01   1.170213e-01   NaN   1
15   106   38   02   bin04    acquisition    CSmi    CSmi   CSmi   incongr   incongr   1.974174e-01   0   0   0   0   0   0   5.450270e-01   1
15   107   34   02   bin04    acquisition    val    CSpL   val_L   congr   congr   2.154843e-03   3.697749e-01   0   3.697749e-01   1   0   1   6.451291e-02   1
15   108   35   02   bin04    acquisition    val    CSpL   val_L   incongr   incongr   2.581275e-01   0   0   0   8.167539e-01   0   8.167539e-01   NaN   1
15   109   36   02   bin04    acquisition    deval    CSpR   deval_R   congr   congr   6.896643e-01   0   4.638298e-01   4.638298e-01   0   8.979592e-01   8.979592e-01   3.842680e-01   1
15   110   36   02   bin04    acquisition    val    CSpR   val_R   congr   congr   -1.144371e-01   0   0   0   0   8.832487e-01   8.832487e-01   -1.708404e-01   1
15   111   37   02   bin04    acquisition    deval    CSpR   deval_R   incongr   congr   1.006385e+00   0   0   0   0   8.541667e-01   8.541667e-01   1.657451e-01   1
15   112   38   02   bin04    acquisition    deval    CSpR   deval_R   congr   congr   -3.591662e-01   0   0   0   0   4.739583e-01   4.739583e-01   5.384973e-01   1
15   113   39   02   bin04    acquisition    deval    CSpL   deval_L   congr   congr   4.448451e-01   0   0   0   6.296296e-01   0   6.296296e-01   4.021940e-03   1
15   114   37   02   bin04    acquisition    val    CSpL   val_L   incongr   congr   1.235413e-01   0   0   0   3.369565e-01   0   3.369565e-01   1.494268e-01   1
15   115   39   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   1.702326e-01   0   0   0   0   0   0   NaN   1
15   116   38   02   bin04    acquisition    val    CSpR   val_R   congr   congr   7.793087e-01   0   0   0   0   5.729730e-01   5.729730e-01   3.137259e-01   1
15   117   40   02   bin04    acquisition    deval    CSpL   deval_L   congr   congr   -1.410039e-01   5.904762e-01   0   5.904762e-01   1   0   1   3.336895e-02   1
15   118   39   02   bin04    acquisition    val    CSpR   val_R   congr   congr   2.066945e-01   0   0   0   0   8.253968e-01   8.253968e-01   6.174090e-02   1
15   119   40   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   4.328487e-01   0   0   0   0   0   0   NaN   1
15   120   40   02   bin04    acquisition    val    CSpR   val_R   congr   incongr   4.942648e-01   0   0   0   0   8.917526e-01   8.917526e-01   9.616011e-01   1
15   121   41   03   bin05    test    deval    CSpL   deval_L   congr   congr   3.334093e-03   0   0   0   1   0   1   NaN   1
15   122   41   03   bin05    test    val    CSpL   val_L   congr   congr   2.271360e-01   0   0   0   1.071429e-01   0   1.071429e-01   -1.325131e-01   1
15   123   41   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -4.506597e-01   0   0   0   0   0   0   NaN   1
15   124   42   03   bin05    test    deval    CSpL   deval_L   congr   congr   -3.555873e-01   0   0   0   0   0   0   -3.282024e-01   1
15   125   42   03   bin05    test    val    CSpR   val_R   congr   congr   -2.247543e-01   0   0   0   0   5.312500e-01   5.312500e-01   -1.990932e-01   1
15   126   42   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -7.355972e-01   0   0   0   0   0   0   NaN   0
15   127   43   03   bin05    test    deval    CSpR   deval_R   congr   congr   -5.751177e-01   0   0   0   0   7.005076e-01   7.005076e-01   -4.666377e-01   1
15   128   43   03   bin05    test    val    CSpL   val_L   congr   congr   5.100245e-01   0   0   0   1   0   1   -4.122052e-01   1
15   129   44   03   bin05    test    deval    CSpR   deval_R   congr   congr   -5.845646e-01   0   0   0   NaN   NaN   NaN   -4.796969e-01   1
15   130   43   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -5.307971e-01   0   0   0   0   0   0   NaN   0
15   131   44   03   bin05    test    val    CSpR   val_R   congr   congr   -1.825524e-01   0   0   0   0   9.132653e-01   9.132653e-01   -9.230458e-02   1
15   132   45   03   bin05    test    deval    CSpL   deval_L   congr   congr   1.608694e-02   0   0   0   8.781726e-01   0   8.781726e-01   -1.815250e-01   1
15   133   46   03   bin05    test    deval    CSpL   deval_L   incongr   incongr   -4.670678e-02   0   0   0   1   0   1   NaN   0
15   134   45   03   bin05    test    val    CSpL   val_L   congr   congr   -3.239520e-01   5.161290e-01   0   5.161290e-01   1   0   1   -3.547012e-01   1
15   135   44   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   6.169385e-02   0   0   0   0   0   0   NaN   0
